date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:15:13	60767/60767	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ed5f-65140cd4-e8e5b8efc930de11;gz%22	https://templates.bwlthemes.com/greenlife/fonts/fontawesome-webfont.eot?	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/fonts/fontawesome-webfontd41d.eot	(from https://templates.bwlthemes.com/greenlife/css/font-awesome.min.css)
22:15:14	56780/56780	---M--	200	added ('OK')	font/woff2	etag:%22ddcc-65140cd4-37b0c1ad42d0db95;;;%22	https://templates.bwlthemes.com/greenlife/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/fonts/fontawesome-webfont5b62.woff2	(from https://templates.bwlthemes.com/greenlife/css/font-awesome.min.css)
22:15:15	71508/71508	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2211754-65140cd4-bc53e02ab204d017;;;%22	https://templates.bwlthemes.com/greenlife/fonts/fontawesome-webfont.woff?v=4.6.3	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/fonts/fontawesome-webfont5b62.woff	(from https://templates.bwlthemes.com/greenlife/css/font-awesome.min.css)
22:15:17	122092/122092	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221dcec-65140cd4-99c8f21e38ef8785;gz%22	https://templates.bwlthemes.com/greenlife/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/fonts/fontawesome-webfont5b62.ttf	(from https://templates.bwlthemes.com/greenlife/css/font-awesome.min.css)
22:15:18	313398/313398	---M-Z	200	added ('OK')	image/svg+xml	etag:%224c836-65140cd4-16643dd838d0661b;gz%22	https://templates.bwlthemes.com/greenlife/fonts/fontawesome-webfont.svg?v=4.6.3	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/fonts/fontawesome-webfont5b62.svg	(from https://templates.bwlthemes.com/greenlife/css/font-awesome.min.css)
22:15:18	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22999-64b935f3-79df5e91ae0d2d05;;;%22	https://templates.bwlthemes.com/greenlife/css/owl.video.play.png	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/css/owl.video.play.png	(from https://templates.bwlthemes.com/greenlife/css/owl.carousel.css)
22:15:19	5709/5709	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Dec%202023%2016:45:19%20GMT	https://templates.bwlthemes.com/greenlife/images/preload-circle.png	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/preload-circle.png	(from https://templates.bwlthemes.com/greenlife/css/venobox.css)
22:15:20	1144/1144	---M--	200	added ('OK')	image/gif	etag:%22478-65140cd4-8624d8fea1775e06;;;%22	https://templates.bwlthemes.com/greenlife/images/close.gif	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/close.gif	(from https://templates.bwlthemes.com/greenlife/css/venobox.css)
22:15:21	1177/1177	---M--	200	added ('OK')	image/gif	etag:%22499-65140cd4-5ba8f00f1798a5e8;;;%22	https://templates.bwlthemes.com/greenlife/images/prev.gif	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/prev.gif	(from https://templates.bwlthemes.com/greenlife/css/venobox.css)
22:15:22	1177/1177	---M--	200	added ('OK')	image/gif	etag:%22499-65140cd4-6303ffdd85792102;;;%22	https://templates.bwlthemes.com/greenlife/images/next.gif	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/next.gif	(from https://templates.bwlthemes.com/greenlife/css/venobox.css)
22:15:23	386/386	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Dec%202023%2016:45:23%20GMT	https://templates.bwlthemes.com/greenlife/images/uparr-48-b.png	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/uparr-48-b.png	(from https://templates.bwlthemes.com/greenlife/css/styles.css)
22:15:24	161/161	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Dec%202023%2016:45:23%20GMT	https://templates.bwlthemes.com/greenlife/images/heading_bg_left.png	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/heading_bg_left.png	(from https://templates.bwlthemes.com/greenlife/css/styles.css)
22:15:25	163/163	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Dec%202023%2016:45:24%20GMT	https://templates.bwlthemes.com/greenlife/images/heading_bg_right.png	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/heading_bg_right.png	(from https://templates.bwlthemes.com/greenlife/css/styles.css)
22:15:28	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22999-64b935f3-79df5e91ae0d2d05;;;%22	https://templates.bwlthemes.com/greenlife/images/peoples.jpg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/peoples.jpg	(from https://templates.bwlthemes.com/greenlife/css/styles.css)
22:15:30	574083/574083	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Dec%202023%2016:45:26%20GMT	https://templates.bwlthemes.com/greenlife/images/causes_bg.jpg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/causes_bg.jpg	(from https://templates.bwlthemes.com/greenlife/css/styles.css)
22:15:30	159396/159396	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Dec%202023%2016:45:29%20GMT	https://templates.bwlthemes.com/greenlife/images/volunteer_group.jpg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/volunteer_group.jpg	(from https://templates.bwlthemes.com/greenlife/css/styles.css)
22:15:31	15748/15748	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Dec%202023%2016:45:30%20GMT	https://templates.bwlthemes.com/greenlife/images/pattern_1.png	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/pattern_1.png	(from https://templates.bwlthemes.com/greenlife/css/styles.css)
22:15:36	189175/189175	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Dec%202023%2016:45:35%20GMT	https://templates.bwlthemes.com/greenlife/images/our_mission_bg.jpg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/our_mission_bg.jpg	(from https://templates.bwlthemes.com/greenlife/css/styles.css)
22:15:37	574083/574083	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Dec%202023%2016:45:32%20GMT	https://templates.bwlthemes.com/greenlife/images/header-bg.jpg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/header-bg.jpg	(from https://templates.bwlthemes.com/greenlife/css/styles.css)
22:15:38	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22999-64b935f3-79df5e91ae0d2d05;;;%22	https://templates.bwlthemes.com/greenlife/images/bg-geometry.png	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/bg-geometry.png	(from https://templates.bwlthemes.com/greenlife/css/styles.css)
22:15:39	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22999-64b935f3-79df5e91ae0d2d05;;;%22	https://templates.bwlthemes.com/greenlife/images/home_1_banner.jpg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/home_1_banner.jpg	(from https://templates.bwlthemes.com/greenlife/css/styles.css)
22:15:39	574083/574083	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Dec%202023%2016:45:37%20GMT	https://templates.bwlthemes.com/greenlife/images/counter_bg.jpg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/counter_bg.jpg	(from https://templates.bwlthemes.com/greenlife/css/styles.css)
22:15:42	170906/170906	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Dec%202023%2016:45:40%20GMT	https://templates.bwlthemes.com/greenlife/images/donation.jpg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/donation.jpg	(from https://templates.bwlthemes.com/greenlife/css/styles.css)
22:15:44	33831/33831	---M-Z	200	added ('OK')	text/css	etag:%228427-65140cd4-e4a7b493af962f2a;gz%22	https://templates.bwlthemes.com/greenlife/css/bootstrap-social.css	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/css/bootstrap-social.css	(from https://templates.bwlthemes.com/greenlife/donation.html)
22:15:44	149749/149749	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Dec%202023%2016:45:42%20GMT	https://templates.bwlthemes.com/greenlife/images/cause-home2-1.jpg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/cause-home2-1.jpg	(from https://templates.bwlthemes.com/greenlife/css/styles.css)
22:15:45	7839/7839	---M-Z	200	added ('OK')	text/css	etag:%221e9f-65140cd4-9fbe3a929fb78770;gz%22	https://templates.bwlthemes.com/greenlife/css/icon-styles.css	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/css/icon-styles.css	(from https://templates.bwlthemes.com/greenlife/donation.html)
22:15:48	44444/44444	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Dec%202023%2016:45:47%20GMT	https://templates.bwlthemes.com/greenlife/images/cause-home2-2.jpg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/cause-home2-2.jpg	(from https://templates.bwlthemes.com/greenlife/home-2.html)
22:15:49	332734/332734	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Dec%202023%2016:45:46%20GMT	https://templates.bwlthemes.com/greenlife/images/home_2_slider_2.jpg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/home_2_slider_2.jpg	(from https://templates.bwlthemes.com/greenlife/home-2.html)
22:15:50	173002/173002	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Dec%202023%2016:45:49%20GMT	https://templates.bwlthemes.com/greenlife/images/event-01.jpg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/event-01.jpg	(from https://templates.bwlthemes.com/greenlife/home-2.html)
22:15:52	102173/102173	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Dec%202023%2016:45:50%20GMT	https://templates.bwlthemes.com/greenlife/images/event-02.jpg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/event-02.jpg	(from https://templates.bwlthemes.com/greenlife/home-2.html)
22:15:52	3110/3110	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Dec%202023%2016:45:52%20GMT	https://templates.bwlthemes.com/greenlife/images/user_1.jpg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/user_1.jpg	(from https://templates.bwlthemes.com/greenlife/cause-single.html)
22:15:53	4242/4242	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Dec%202023%2016:45:53%20GMT	https://templates.bwlthemes.com/greenlife/images/user_2.jpg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/user_2.jpg	(from https://templates.bwlthemes.com/greenlife/cause-single.html)
22:15:54	3061/3061	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Dec%202023%2016:45:54%20GMT	https://templates.bwlthemes.com/greenlife/images/user_3.jpg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/user_3.jpg	(from https://templates.bwlthemes.com/greenlife/cause-single.html)
22:15:55	3624/3624	---M--	200	added ('OK')	image/jpeg	date:Thu,%2007%20Dec%202023%2016:45:55%20GMT	https://templates.bwlthemes.com/greenlife/images/user_4.jpg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/images/user_4.jpg	(from https://templates.bwlthemes.com/greenlife/cause-single.html)
22:15:57	61112/61112	---M-Z	200	added ('OK')	application/x-javascript	etag:%22eeb8-65140cd4-cfa295e1fa53404b;gz%22	https://templates.bwlthemes.com/greenlife/js/jquery.gmap.min.js	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/js/jquery.gmap.min.js	(from https://templates.bwlthemes.com/greenlife/event-single.html)
22:15:57	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64b935f3-79df5e91ae0d2d05;gz%22	https://templates.bwlthemes.com/greenlife/Popover%20requires%20tooltip.js	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/Popover%20requires%20tooltip.js	(from https://templates.bwlthemes.com/greenlife/js/bootstrap.min.js)
22:15:59	21478/21478	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253e6-65140cd4-5a2fa50467a1e2fd;gz%22	https://templates.bwlthemes.com/greenlife/fonts/linea-basic-10.eot	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/fonts/linea-basic-10.eot	(from https://templates.bwlthemes.com/greenlife/css/icon-styles.css)
22:16:00	21478/21478	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2253e6-65140cd4-5a2fa50467a1e2fd;gz%22	https://templates.bwlthemes.com/greenlife/fonts/linea-basic-10.eot?	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/fonts/linea-basic-10d41d.eot	(from https://templates.bwlthemes.com/greenlife/css/icon-styles.css)
22:16:01	12260/12260	---MCZ	200	added ('OK')	application/font-woff	etag:W/%222fe4-65140cd4-ed69a7ea2f68edee;;;%22	https://templates.bwlthemes.com/greenlife/fonts/linea-basic-10.woff	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/fonts/linea-basic-10.woff	(from https://templates.bwlthemes.com/greenlife/css/icon-styles.css)
22:16:02	21284/21284	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%225324-65140cd4-50ae7d02ff4945ea;gz%22	https://templates.bwlthemes.com/greenlife/fonts/linea-basic-10.ttf	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/fonts/linea-basic-10.ttf	(from https://templates.bwlthemes.com/greenlife/css/icon-styles.css)
22:16:03	47869/47869	---M-Z	200	added ('OK')	image/svg+xml	etag:%22bafd-65140cd4-336c8b72808499ae;gz%22	https://templates.bwlthemes.com/greenlife/fonts/linea-basic-10.svg	C:/Users/mitta/Downloads/Ganesh%20Industry%20Pvt%20ltd/templates.bwlthemes.com/greenlife/fonts/linea-basic-10.svg	(from https://templates.bwlthemes.com/greenlife/css/icon-styles.css)
